,ID_HDC_G0,active_living,nightlife,community_space,education,food_choices,health_wellbeing,mobility,accessibility,fifteenPopAccess,fifteenPopAl,fifteenPopN,fifteenPopCS,fifteenPopE,fifteenPopFC,fifteenPopHW,fifteenPopM,lng,lat,CTR_MN_NM,UC_NM_MN,P15,AREA,UC_NM_CTR
1555,4292,1263.032958984375,,551.3389892578125,2356.958984375,1000.1520080566406,597.6545104980469,1459.8119506835938,1078.5632694789342,27211.41885184,19446.39179342,,34998.370757979996,6483.1792335499995,21928.180380650003,33562.264091389996,13222.49193208,35.81978359096288,37.02629683880012,Turkey,Ceyhan,103840.0941,19.0,"Ceyhan, Turkey"
1556,4303,944.2032470703125,,834.1842498779297,830.9350128173828,1184.35546875,696.8269958496094,,650.8127844674246,42197.855408710006,30756.80941058,,34969.46361887,34108.40986262,27806.77508132,39025.20870533,,36.09298749863809,37.37433921659109,Turkey,Kadirli,111158.3823,17.0,"Kadirli, Turkey"
1557,4304,518.6900024414062,1819.9639892578125,852.2979736328125,755.0175170898438,788.2804870605469,712.9205017089844,172.26600646972656,788.2485809326172,169509.42694307,174363.98901806,78515.84750547,160486.0124981,166273.19764897,163708.17259867,168148.43162759,197355.36621128,34.6527539763388,31.79975006500855,Israel,Ashdod,226760.6254,46.0,"Ashdod, Israel"
1558,4306,1051.1069946289062,1040.0125122070312,1198.157958984375,670.3674926757812,320.21299743652344,604.2697448730469,373.9639892578125,782.7357853480748,407833.82797454,333918.94300379,330561.92047188996,291769.98118711,412707.79740364,500871.48601230996,424722.66943468,483740.76752234995,39.00468144754233,45.05647193158076,Russia,Krasnodar,691472.4018,215.0,"Krasnodar, Russia"
1559,4307,1648.4365234375,996.6610107421875,947.8829956054688,622.7960205078125,432.55101013183594,758.8874816894531,883.6094970703125,993.1605006626675,81981.15411665,33542.88159117,71621.46095941,71992.74649017,95918.03881766001,99541.49736535,83848.79439495,75411.9102615,40.217083183466805,47.7054434261555,Russia,Shakhty,154219.6871,60.0,"Shakhty, Russia"
1560,4309,583.4140014648438,1447.741943359375,744.8150024414062,640.5619812011719,535.2575073242188,839.9769897460938,203.713005065918,743.6429944719587,2163643.54976073,2144186.22188005,1292213.04789756,2112704.74715536,2149502.85302307,2247741.1640733597,2013722.0761438399,2381647.72381743,34.84083668019619,32.063906344693855,Israel,Tel Aviv,2362272.77,477.0,"Tel Aviv, Israel"
1561,4310,1169.0829467773438,2324.177001953125,844.5460205078125,627.8189697265625,454.7909851074219,608.5599975585938,341.8240051269531,1096.619283403669,78499.66292626,65765.02644132,42985.19211151,86044.93542909,90319.80931227,97969.51666893001,90812.49640738001,100245.02488746,40.083807722942595,47.442849246597845,Russia,Novocherkassk,139080.2062,53.0,"Novocherkassk, Russia"
1562,4311,1113.2442321777344,,1522.7449951171875,354.4844970703125,1318.9414978027344,739.6055145263672,,726.3170721871512,35312.668156340005,22222.691057890002,,15395.308172200002,37209.637066560004,19437.048765170002,28590.524180139997,,31.657834183161516,9.52867230573229,South Sudan,Malakal,165469.6677,20.0,"Malakal, South Sudan"
1563,4312,850.1324768066406,1489.321044921875,903.3594970703124,784.1190185546875,593.302001953125,942.698974609375,136.3560028076172,882.4642835344587,235424.61876648,233350.61250019,144259.90850025002,232301.10627251002,246617.79817565,254877.85784258,210689.05040930002,301139.16176302003,35.03076415625285,32.80921924048974,Israel,Haifa,430883.3492,130.0,"Haifa, Israel"
1564,4314,1033.2879638671875,2413.97998046875,982.4119873046876,965.7119750976562,737.7479858398438,978.3369750976562,202.0240020751953,1056.6703632899694,105036.84670319999,100206.59449945,42661.96863443,109742.87342448,107129.66923209,117531.26117263999,104448.52563294,140642.44156746002,34.866958798293396,32.32207407576423,Israel,Netanya,170806.9732,61.0,"Netanya, Israel"
1565,4315,863.5497436523438,2418.9349975585938,802.3990020751953,960.0444946289062,1507.7749633789062,1305.9457397460938,2524.759033203125,1540.0762612479075,86516.26773501,165382.44639328,42794.0904436,163274.20230517,141557.52424002002,97688.03971037999,112501.64908783999,20513.297527009996,37.010373974958775,39.74672119795087,Turkey,Sivas,303201.9029,35.0,"Sivas, Turkey"
1566,4316,2648.2860107421875,946.8122253417969,837.8724975585938,612.3492736816406,1177.3710327148438,1157.1414794921875,2344.029052734375,1407.3025490897044,45018.657447859994,16603.85764911,70233.34936164,75701.98942052,95185.46151462,56304.980130419994,55947.40745588,24409.88062035,31.620639391899278,-7.9598916073960035,Tanzania,Sumbawanga,143763.3115,25.0,"Sumbawanga, Tanzania"
1567,4317,1654.3740234375,2511.333984375,1370.362060546875,880.1649780273438,1050.112060546875,1491.2234497070312,2612.5048828125,1687.9199829101562,143438.09237062,130999.01711231,66787.37054331,163105.09440449998,203248.10244403,185473.67951102002,153566.14358771,84921.96243291002,35.79378150545503,35.537493470721735,Syria,Latakia,373264.6778,82.0,"Latakia, Syria"
1568,4322,1657.2530517578125,3519.653076171875,1402.196533203125,1121.4199829101562,933.4665222167968,401.7330017089844,2557.47900390625,1717.7498517717634,95630.22324318,99355.80372483001,56093.59936885,125937.46941327999,147900.31432248,168563.62630335003,225676.88902866,43227.53939544,31.569059981669973,4.853472030921234,South Sudan,Juba,469565.9398,75.0,"Juba, South Sudan"
1569,4325,1709.345458984375,,692.3799743652344,1091.9219970703125,710.4920043945312,591.1069946289062,,683.1774204799107,186232.34683925,68711.8122286,,175339.93094164,133081.32021336,171025.23015453998,188131.59780127998,,36.249580786286636,37.06869144832158,Turkey,Osmaniye,225567.2256,27.0,"Osmaniye, Turkey"
1570,4327,1404.623046875,2308.9859619140625,1120.053955078125,1122.156982421875,505.8272399902344,619.083984375,2100.2774658203125,1378.0851789202009,47243.68707991,42509.82573348,19721.953442420003,52024.037139199994,51921.73238783,57586.80678591,56241.65657244,42074.079390030005,35.223251345569956,33.26474317215764,Lebanon,Tyre,117950.789,24.0,"Tyre, Lebanon"
1571,4328,1851.1202697753906,,1714.0682373046875,1188.8322448730469,1154.3594970703125,1610.844482421875,3496.512939453125,1665.597430229187,90648.92798633,76456.75569761,,96242.28291981999,109796.22051954002,131964.76829923,100353.66885998001,43081.83810954999,36.161612577660364,36.57175723506785,Turkey,?skenderun,256742.6216,72.0,"?skenderun, Turkey"
1572,4329,,1650.5849609375,2065.31396484375,1126.3930053710938,2106.552001953125,1676.7979736328125,1735.4610595703125,1605.307582310268,12593.211369149998,,19336.88830395,14494.39839011,29936.216567899995,15872.145622200002,20898.810787969996,15926.87665729,32.65353260087593,-18.98036371788793,Zimbabwe,Mutare,159616.3569,30.0,"Mutare, Zimbabwe"
1573,4331,1893.260986328125,2139.10009765625,544.2550048828125,645.0170288085938,383.9909973144531,761.698974609375,1253.7049560546875,1163.0007149832588,44345.40950872,27202.645373090003,29602.60310074,52357.580916499996,53180.25239478999,53119.078207,52643.24970316,52079.74615879,35.02499998439524,32.297780475222524,Palestina,Tulkarm,158780.6382,39.0,"Tulkarm, Palestina"
1574,4332,840.8690185546875,1392.89697265625,962.4955139160156,531.3500213623047,575.6909942626953,822.0804901123047,157.70024871826172,810.0513576780047,96546.98058514,93152.72300525001,52018.71749571001,76986.26415219999,91987.17802997,99486.19025377001,87701.39216554,112167.00018044,34.79104332365575,31.252506587143497,Israel,Beer Sheva,198324.5966,39.0,"Beer Sheva, Israel"
1575,4334,1455.8070068359375,2821.662109375,1617.0810546875,2459.2060546875,753.8280029296875,950.7659912109376,3109.5830078125,1974.6849975585938,74628.92654469999,71583.35466469999,30024.86097677,94501.90554885,61523.654531429995,145218.96519326,133255.71558996,43447.151527509996,35.38268717680954,33.54766009744547,Lebanon,Saida,237451.2154,41.0,"Saida, Lebanon"
1576,4335,2419.446044921875,3426.283935546875,476.0469970703125,1179.987060546875,503.8110046386719,684.8080139160156,1376.98095703125,1476.5080021449498,1946576.9534661402,1275796.56720857,799988.39176833,4125846.1036987402,2500577.43404496,3921258.141213041,3568744.92965683,2217521.0510414196,32.510726818250916,15.616578110184667,Sudan,Khartoum,5824720.873,750.0,"Khartoum, Sudan"
1577,4336,604.5062713623047,1339.0469970703125,1323.5924682617188,496.7220001220703,540.9412536621094,1064.02001953125,165.7849998474121,868.594717843192,211322.86856287002,211583.56145589,117010.00723565998,138405.5309376,213962.318714,218709.60654963998,174095.30646482,225675.20556104998,35.00692157681881,31.90392337830661,Israel,Modi'in Illit,202572.3671,26.0,"Modi'in Illit, Israel"
1578,4337,1201.3790283203125,1740.553955078125,782.66748046875,957.510009765625,436.79649353027344,365.47698974609375,3661.078002929688,1385.8844235283989,1540113.3399808,1329037.28746469,1120197.31600663,1734011.3850891902,1624626.1328824097,1834338.4022911,1844222.51512883,708281.9915801301,35.568585742501085,33.902653314731516,Lebanon,Beirut,2463481.753,263.0,"Beirut, Lebanon"
1579,4339,2060.780059814453,3434.5460205078125,1679.875,2003.9990234375,1144.43701171875,1465.9099731445312,3137.386962890625,2179.1136954171316,103777.02488234,128567.47054229,59610.59937431,161008.14312525,114456.6315329,210704.87813378003,180692.94028419,42292.53269777,36.15419297586172,36.21113024879827,Turkey,Antakya,397544.4399,83.0,"Antakya, Turkey"
1580,4348,1862.4974975585935,3162.98193359375,1124.2960205078125,1880.0489501953125,1107.5770263671875,1672.5860595703125,119.60399627685548,1700.9796295166016,45781.74046716,33865.88971899,13910.49747344,69007.50003872,33827.212175509994,70260.24124274,48031.71961163,113121.78055709,35.305785869174635,32.71146525589232,Israel,Nazareth,164794.5235,40.0,"Nazareth, Israel"
1581,4351,919.0960083007812,1782.905029296875,520.5429916381836,503.8095016479492,559.7899780273438,908.739013671875,336.2379913330078,961.7139173235212,1010518.6802328401,999497.4209781699,635239.10829036,1189326.22921876,1173786.3277499701,1164176.18317222,908838.7381267401,1178409.5836673002,35.197578022821425,31.797418775668607,Palestina,Jerusalem,1521423.375,272.0,"Jerusalem, Palestina"
1582,4353,937.36474609375,1970.7384643554688,867.238525390625,501.5017395019531,465.6300048828125,435.24951171875,1578.5554809570312,961.764036314828,29361.13437861,29948.59528593,11697.970337469998,29119.244785280003,33081.536180719995,33398.8882115,35123.031426379996,12385.45645777,35.89154294449982,34.88977364844181,Syria,Tartus,113311.3966,42.0,"Tartus, Syria"
1583,4354,1715.6829833984375,2387.31494140625,410.3489990234375,573.4329833984375,408.26100158691406,721.6119995117188,1822.949951171875,1254.4877057756696,103237.20439462,71410.83831699,56029.60649116,164092.87833987002,153420.4525838,164969.39055747003,149284.46407412,62219.20558456,35.08473380715606,31.531184044349374,Palestina,Hebron,238425.6801,63.0,"Hebron, Palestina"
1584,4355,2629.2230224609375,1942.9139404296875,1572.7254638671875,433.47950744628906,1738.741943359375,2150.23046875,2552.9534301757812,1950.2444883074081,16890.72188881,8921.186042600002,14067.703544619999,22478.661869360003,61878.917259680005,20963.751749,13470.795274029999,8387.24818536,31.746682608830657,-0.329360620256203,Uganda,Masaka,123480.2997,24.0,"Masaka, Uganda"
1585,4359,1149.114013671875,1159.490966796875,350.7590026855469,373.052001953125,241.2350006103516,445.7539978027344,2007.656005859375,864.8881399972098,68570.05444397,55537.02234447,53732.0026779,85708.22182253,85977.3702828,88007.7526025,84260.51606508,34073.61904425,35.259489247456685,32.219444477271026,Palestina,Nablus,140931.2803,36.0,"Nablus, Palestina"
1586,4361,1511.699951171875,2408.450927734375,994.27001953125,1021.052978515625,1138.4674682617188,927.0040283203124,2635.14501953125,1441.0875854492188,396763.23877432,394477.89765261,312137.64326028,427509.27275902004,404098.72443895997,405797.23978764995,425428.59449338,295671.6594736,35.86715168189233,34.44835483796735,Lebanon,Tripoli,369357.289,56.0,"Tripoli, Lebanon"
1587,4362,1090.0225219726562,1082.593505859375,978.1542663574219,419.57849884033203,336.9409942626953,494.3965072631836,234.61674880981445,718.2489297049385,93536.62701607001,73029.65350918,73351.7406489,74783.72806045,101298.35787948,102921.71871405,98002.08875073,105024.01650336,50.82461294994222,61.66444226424259,Russia,Syktyvkar,128157.266,32.0,"Syktyvkar, Russia"
1588,4364,2826.467041015625,1575.8880004882812,490.9469909667969,456.30999755859375,749.7312316894531,1062.8154907226562,2003.345947265625,1337.5489229474747,48083.99169935,13134.224833010001,40690.024294179995,73574.31668948001,77344.78757260999,69886.36200409001,57093.01944489,28101.761939319997,31.807376321203716,-1.3293832392932299,Tanzania,Bukoba,125103.3052,17.0,"Bukoba, Tanzania"
1589,4365,1287.1815185546875,1853.9517822265625,990.1000213623047,714.9254760742188,454.5130081176758,618.06298828125,2020.3457336425781,1145.726437159947,108752.93985087,80892.34089567,67589.79840900999,116275.95450602,139688.05485528999,149705.1325413,136486.72602036002,46292.24885222,37.91248951733779,40.9752874430086,Turkey,Ordu,180011.4184,30.0,"Ordu, Turkey"
1590,4372,965.406005859375,2566.0659790039062,707.3130035400391,765.4345016479492,755.4225158691406,1285.8037414550781,3144.989501953125,1489.7444327218193,143858.38293723,292808.42478784,60448.65631038,333844.97630826,298860.29981527,317969.42838575994,218093.95585234,47399.998526940006,36.92031395640394,37.57637083789365,Turkey,Kahramanmara?,464945.2203,76.0,"Kahramanmara?, Turkey"
1591,4375,1451.5699462890625,1708.0745239257812,821.6229858398438,1215.156982421875,533.7430114746094,752.4850158691406,3760.679931640625,1486.0311453683037,36267.72896793,46185.90502041,47912.76269851,76382.11998177,63674.92171463,78087.17494818,71001.58576622,12278.37994224,35.87636950901083,33.82480149379186,Lebanon,Zahl,111331.9532,32.0,"Zahl, Lebanon"
1592,4381,1294.9610595703125,,506.6014862060547,,2133.27392578125,999.22900390625,1596.0250244140625,926.6460048130581,31693.108127379997,20191.79370653,,42167.146741009994,,11112.06873566,27249.46577413,17975.20611575,37.20087568971996,38.19858704524148,Turkey,Elbistan,100019.5236,19.0,"Elbistan, Turkey"
1593,4386,1626.657958984375,1154.47900390625,1098.2110595703125,1241.8570556640625,495.552001953125,632.5369873046875,,904.6641409737723,20294.63036766,6816.21336885,13632.071422590001,13720.115723539999,11929.92554083,22075.68348894,20527.9306172,,32.64279862712864,-13.632940260004005,Zambia,Chipata,165725.1116,24.0,"Chipata, Zambia"
1594,4393,2086.9364624023438,4916.475830078125,920.4349975585938,1626.6910400390625,2204.2872314453125,1559.3724975585938,3316.7139892578125,2420.958426339286,171149.57525,237849.81162996002,60360.32685449,471141.4826852,274458.37810543,298263.16889868,332687.54256659,147972.26407295,35.85838656615528,32.54992171862935,Jordan,Irbid,574578.0746,136.0,"Irbid, Jordan"
1595,4395,1355.6275024414062,3854.5670166015625,1153.2960205078125,1162.0989990234375,1053.2020263671875,1460.54296875,2188.81005859375,1715.3809291294642,46620.845385759996,94994.63345564,10138.69536245,75995.54544014,82628.06550828001,89137.39515895,76254.79023951,53492.747899730006,38.38809785409832,40.90710022003303,Turkey,Giresun,147433.8223,33.0,"Giresun, Turkey"
1596,4396,,1999.1090087890625,987.7470092773438,637.4719848632812,763.8090209960938,910.697998046875,1469.4434814453125,959.2982700892857,23698.196248239998,,9184.08442062,21967.510208009997,31159.255708049997,27607.22777549,23899.15673929,13920.19529026,32.23292368919209,-2.8797592310809477,Tanzania,Geita,116449.4296,13.0,"Geita, Tanzania"
1597,4400,1181.0385131835938,1515.9932861328125,1037.6959838867188,601.2830200195312,406.6310119628906,657.302001953125,2031.5700073242188,1122.7186366489955,133867.24106999,117952.22450625,101753.98385593,128436.70877672,166329.48452191998,178438.9088731,158544.79338121,65142.193371650006,45.17712243226638,54.191143870872565,Russia,Saransk,265561.7088,82.0,"Saransk, Russia"
1598,4402,,1112.3457794189453,749.2130126953125,263.06150817871094,785.5480041503906,952.5625152587891,1416.5064697265625,762.9062091282435,53671.13480489999,,33727.80842465,47791.07270754,59048.88161031,47585.50984253,42131.023764310004,26632.45536744,32.29832240479266,2.770965589519439,Uganda,Gulu,137729.7958,12.0,"Gulu, Uganda"
1599,4404,2085.048095703125,2027.45849609375,2294.035888671875,1537.177490234375,1488.0969848632812,1502.698974609375,,1566.6518696376256,60801.69770382,39056.216786850004,39595.13789892,24513.15849804,69758.38511891999,73383.85086062,73158.16213799,,33.47882104424155,-19.117033365985662,Mozambique,Chimoio,316377.781,35.0,"Chimoio, Mozambique"
